"id","descuento","total","propina_total","propina","modo_pago","fecha_hora_venta"
b82ad224-96c3-49f3-8c44-1ee62932a85d,0.00,360.00,360.00,0.00,TARJETA_CREDITO,"2023-03-01 12:47:00"
fff29a6b-b336-4d82-93e3-99cb0b94a8ab,0.00,290.00,290.00,0.00,TARJETA_DEBITO,"2023-03-01 13:48:18"
"370a106c-1d9f-4a45-8c43-812bc4ce91ed",0.00,650.00,650.00,0.00,EFECTIVO,"2023-03-01 13:54:08"
dd21186d-0abb-4c96-a7ff-548fe2f49d50,0.00,85.00,85.00,0.00,EFECTIVO,"2023-03-01 14:27:02"
"63f102cd-bd7b-4db9-94a6-7915c8cb8c9a",0.00,540.00,540.00,0.00,EFECTIVO,"2023-03-01 14:44:42"
"92a49cb7-2755-4797-b581-4c91ded66247",0.00,240.00,240.00,0.00,EFECTIVO,"2023-03-01 15:05:55"
"2e51db67-0d59-4f08-a48b-00c7a7922ff9",0.00,370.00,370.00,0.00,EFECTIVO,"2023-03-01 15:11:15"
"99dd7992-fe8f-41ed-aacf-e9337fff3b2c",0.00,290.00,290.00,0.00,TARJETA_DEBITO,"2023-03-01 16:08:22"
afc9e3fc-88bc-4234-99d2-2654d8d85b98,21.00,399.00,399.00,0.00,TARJETA_CREDITO,"2023-03-01 16:14:47"
"1a545394-e4bb-4659-b4c8-8ef669ac4591",0.00,470.00,470.00,0.00,TRANSFERENCIA,"2023-03-01 16:58:10"
"12084450-b4ee-4c96-a106-c26ee7e386d9",0.00,399.00,399.00,40.00,TARJETA_DEBITO,"2023-03-01 17:05:09"
"0e2f2687-15ae-4c43-828d-df22a4fb77f2",33.45,635.55,635.55,0.00,TARJETA_DEBITO,"2023-03-01 17:24:44"
d350a497-45a7-4ab7-87e9-9041936382dd,18.50,351.50,351.50,0.00,TARJETA_CREDITO,"2023-03-01 18:32:37"
"92d2c815-211c-463b-88e5-3f3cbd4a4001",0.00,848.00,848.00,0.00,EFECTIVO,"2023-03-01 18:38:43"
"1345cc61-41c9-4645-ad49-186ce50628d0",0.00,330.00,330.00,0.00,EFECTIVO,"2023-03-02 10:31:34"
"8b1d5ff0-1aa3-4027-9e46-5c817b631d77",0.00,449.00,449.00,0.00,TARJETA_DEBITO,"2023-03-02 10:41:49"
d902a8fc-7d8d-46b8-95de-5b0ee1389aa2,25.45,483.55,483.55,30.00,TARJETA_DEBITO,"2023-03-02 10:53:58"
"3ef37877-ebd8-43e9-9078-34a1cf101527",0.00,590.00,590.00,0.00,TARJETA_DEBITO,"2023-03-02 11:00:34"
"12c1de0a-8b2d-40dd-97cd-ebac4d6ac45e",0.00,190.00,190.00,0.00,EFECTIVO,"2023-03-02 11:45:21"
f3ec0688-b986-41ce-9549-5727846f3ac9,0.00,250.00,250.00,0.00,EFECTIVO,"2023-03-02 11:59:31"
"7c51263d-de14-4775-ae29-66ddd0262dbe",0.00,590.00,590.00,0.00,EFECTIVO,"2023-03-02 12:05:05"
cb0e146a-6e45-4188-adae-b71c1d654f79,0.00,590.00,590.00,60.00,TARJETA_CREDITO,"2023-03-02 12:09:14"
aa464873-a604-4789-9a8d-adb607a8856e,0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-02 13:24:54"
"86471ca6-dff3-4497-9693-33f2e250967b",0.00,480.00,480.00,0.00,EFECTIVO,"2023-03-02 13:35:20"
"1a0e19c1-edd5-4b07-8ebd-4594e34339d7",0.00,389.00,389.00,0.00,EFECTIVO,"2023-03-02 13:51:37"
b7df9af3-3f4f-4e13-ab90-36bf34dced34,0.00,330.00,330.00,0.00,EFECTIVO,"2023-03-02 13:55:20"
b2e239c9-0111-4e4c-8d45-a82ffc214d62,0.00,150.00,150.00,30.00,TARJETA_DEBITO,"2023-03-02 14:49:55"
ca17d116-ddfe-4ef4-8347-b2b30dde9da5,0.00,469.00,469.00,0.00,TARJETA_DEBITO,"2023-03-02 15:31:25"
"9cdca320-c4fb-4009-9f5d-474e02b6cf38",0.00,430.00,430.00,0.00,TARJETA_DEBITO,"2023-03-02 15:46:01"
"7cfd0619-e82f-46c9-b349-eff2d753c99f",0.00,1798.00,1798.00,0.00,EFECTIVO,"2023-03-02 17:53:57"
"45f1f4f7-c0bd-4e8c-84f0-90fdf865f638",0.00,389.00,389.00,0.00,TARJETA_DEBITO,"2023-03-02 18:42:49"
"56c391b7-e754-4524-8c4c-f422438069d0",0.00,990.00,990.00,0.00,EFECTIVO,"2023-03-02 18:52:32"
ec9dfbb6-f13e-4663-b5a2-0671de061ff0,0.00,590.00,590.00,0.00,EFECTIVO,"2023-03-02 18:53:53"
ec9dfbb6-f13e-4663-b5a2-0671de061ff0,0.00,50.00,50.00,0.00,EFECTIVO,"2023-03-02 18:54:35"
"6dd92281-6485-43d5-ad56-27ebbe64cc2e",13.25,251.75,251.75,0.00,TARJETA_DEBITO,"2023-03-02 19:19:04"
"9010dfd0-f5db-4b8b-8082-6d99cc0c7dbf",0.00,610.00,610.00,0.00,TARJETA_DEBITO,"2023-03-02 19:22:00"
c7591898-55ce-4de1-bd9b-6ee1bb18c16d,0.00,1468.00,1468.00,0.00,TARJETA_DEBITO,"2023-03-03 10:48:18"
"277f0741-2418-4426-903a-3b24a0af6685",38.00,722.00,722.00,78.00,TARJETA_CREDITO,"2023-03-03 12:19:15"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,749.00,749.00,0.00,EFECTIVO,"2023-03-03 12:51:05"
ef94553b-9233-433a-82dd-e0b2535b6aad,0.00,390.00,390.00,0.00,EFECTIVO,"2023-03-03 12:52:12"
"4ab38213-7b60-4122-8f10-3ac261f45ea8",0.00,399.00,399.00,0.00,TARJETA_DEBITO,"2023-03-03 13:34:11"
"68e54b93-29aa-4b86-80bd-b5ff18cd3a10",0.00,449.00,449.00,0.00,EFECTIVO,"2023-03-03 13:36:39"
"19f21f8e-4d90-43ce-9dd4-e36cb611323d",32.95,626.05,626.05,0.00,TARJETA_DEBITO,"2023-03-03 15:48:25"
"3882768e-cd07-4b92-84b8-1c8be21199ba",0.00,370.00,370.00,20.00,TARJETA_DEBITO,"2023-03-03 15:50:33"
d9d59a02-b1e6-4a0b-9804-bfcd8a3c97c1,0.00,199.00,199.00,0.00,EFECTIVO,"2023-03-03 15:52:32"
"3789a52e-fd25-4640-8264-728953195b17",0.00,680.00,680.00,0.00,EFECTIVO,"2023-03-03 16:17:31"
"89272257-9ce3-4d77-a0df-06db363d5239",0.00,399.00,399.00,0.00,TARJETA_DEBITO,"2023-03-03 17:04:49"
"54906d6e-e21e-4443-8070-f778f5105d4f",0.00,590.00,590.00,100.00,TARJETA_DEBITO,"2023-03-03 17:09:34"
dd50046a-5738-4eeb-9412-dffdb17d7fcf,0.00,509.00,509.00,0.00,EFECTIVO,"2023-03-03 17:29:30"
f8408a11-445a-4279-9c91-8239970daa0a,0.00,190.00,190.00,0.00,EFECTIVO,"2023-03-03 18:10:51"
"1a99f45c-fa0d-4b6a-ba1a-573fd11f73ae",0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-03 18:31:17"
"74f0c426-baf5-465f-aa64-3507594b2e80",0.00,99.00,99.00,0.00,EFECTIVO,"2023-03-03 18:37:44"
efc66a4b-0a6a-4e15-a741-f553e5c32c0a,0.00,230.00,230.00,0.00,EFECTIVO,"2023-03-03 18:45:27"
b49557d6-579e-46a4-ba22-b19b208afbc5,0.00,710.00,710.00,0.00,EFECTIVO,"2023-03-03 19:09:23"
b377ba6e-8bde-4002-8ea5-ed8ac4486e8c,13.75,261.25,261.25,0.00,EFECTIVO,"2023-03-03 19:12:39"
"0700dbba-85e7-4e65-97d4-37d90fa30a80",0.00,180.00,180.00,20.00,EFECTIVO,"2023-03-04 09:48:40"
"1f5175dc-701f-43c7-8335-a7df6d2887f8",0.00,399.00,399.00,60.00,TARJETA_DEBITO,"2023-03-04 10:16:27"
a3d3b5bb-d1ee-41b3-9d6b-d19bdac88d5f,0.00,100.00,100.00,0.00,TARJETA_DEBITO,"2023-03-04 10:33:58"
d0cf04f9-0079-4f8a-aa4b-2743ba6a82fb,0.00,480.00,480.00,60.00,TARJETA_CREDITO,"2023-03-04 10:42:54"
"73b0423b-869a-45aa-8459-5269fbe1ca48",14.50,275.50,275.50,0.00,TARJETA_DEBITO,"2023-03-04 11:07:31"
"143e8966-8d00-404e-9804-e181e732e30c",0.00,220.00,220.00,22.00,TARJETA_CREDITO,"2023-03-04 12:28:36"
"6e28905a-4111-4801-9d5f-200c3af848ce",20.50,389.50,389.50,0.00,TARJETA_CREDITO,"2023-03-04 12:37:38"
a855b2ea-2fe2-41b5-961f-86df3715f909,0.00,734.00,734.00,0.00,TARJETA_CREDITO,"2023-03-04 12:47:01"
"214e19cf-6e08-4d17-bebf-5a760e0d2635",24.45,464.55,464.55,100.00,TARJETA_DEBITO,"2023-03-04 13:25:24"
"4a7e1253-63ef-4356-a7e5-a207325fe3fa",0.00,1100.00,1100.00,120.00,TARJETA_CREDITO,"2023-03-04 13:40:13"
"884f1d37-6b7a-49fa-b608-254c4b108e77",0.00,479.00,479.00,0.00,EFECTIVO,"2023-03-04 14:04:57"
"45e39666-49f3-4bec-95ed-b4b0b4b42d6c",0.00,280.00,280.00,0.00,EFECTIVO,"2023-03-04 15:20:13"
e7c84723-0736-4b10-82cf-228b4dcf74c2,0.00,190.00,190.00,0.00,TARJETA_CREDITO,"2023-03-04 15:48:34"
"51dcc781-eadd-435c-904c-32fbf168501c",0.00,280.00,280.00,0.00,TARJETA_DEBITO,"2023-03-04 16:05:07"
"6f94e118-93ae-4be8-a34b-54f8ebaf6aa4",0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-04 16:30:28"
"1c923df2-dfb4-4dd7-9ef5-80d7f704ff11",0.00,1030.00,1030.00,0.00,EFECTIVO,"2023-03-04 16:46:08"
"879ddd66-97a5-4a1c-952f-13f5ccc68c53",18.50,351.50,351.50,0.00,EFECTIVO,"2023-03-04 16:58:50"
"62ef898c-7a01-48ae-bd7d-3a09f1e5962e",0.00,480.00,480.00,48.00,TARJETA_DEBITO,"2023-03-04 17:42:01"
"20749329-8121-49d9-aa56-eea7c0837dcb",0.00,399.00,399.00,0.00,TARJETA_DEBITO,"2023-03-04 17:54:35"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,399.00,399.00,40.00,TARJETA_CREDITO,"2023-03-04 18:53:12"
b30dc47e-2792-4c7d-b69e-464ba68360f7,0.00,470.00,470.00,50.00,TARJETA_CREDITO,"2023-03-04 19:00:59"
d97b95d6-4f3f-4dc0-b998-a7fb3a528771,0.00,190.00,190.00,0.00,EFECTIVO,"2023-03-04 19:04:01"
a4d2b6dc-7bff-44ba-a709-09581b8b9a9e,0.00,709.00,709.00,0.00,TARJETA_CREDITO,"2023-03-04 19:17:16"
ed202d02-7781-4550-bb2b-2dc7f54368e8,0.00,140.00,140.00,0.00,EFECTIVO,"2023-03-07 11:13:00"
"010d646d-6b8c-4564-b5f2-0c26dbda5754",0.00,430.00,430.00,20.00,TARJETA_CREDITO,"2023-03-07 11:30:07"
f51d9250-27a3-4cde-9fd6-c4252ab835cb,0.00,190.00,190.00,29.00,TARJETA_CREDITO,"2023-03-07 11:51:36"
f3cbf121-d9f7-4d93-8cc2-ff2db1a85f88,29.90,568.10,568.10,57.00,TARJETA_DEBITO,"2023-03-07 11:56:17"
"669f4240-baf8-492e-b875-d69ccef45f8b",0.00,429.00,429.00,0.00,TARJETA_CREDITO,"2023-03-07 11:59:29"
bde4a3c5-1c31-4f79-bc16-a132898a12c6,14.50,275.50,275.50,0.00,EFECTIVO,"2023-03-07 12:19:25"
d7a34320-fce5-44b4-a752-d6a6c3749608,0.00,590.00,590.00,100.00,TARJETA_DEBITO,"2023-03-07 13:50:04"
a06f3844-5d43-447c-8197-be1b46cba9e1,0.00,190.00,190.00,0.00,TARJETA_DEBITO,"2023-03-07 14:57:41"
"91d41be5-9c0c-4323-a929-2ddff3e7c296",0.00,110.00,110.00,0.00,EFECTIVO,"2023-03-07 15:23:04"
e7f50d93-9250-486d-98ff-5a2eaaf5f3ef,0.00,150.00,150.00,30.00,TARJETA_CREDITO,"2023-03-07 15:28:16"
"2699751e-3f01-417e-9ffe-8ba95b323b4c",0.00,290.00,290.00,100.00,TARJETA_DEBITO,"2023-03-07 15:44:43"
b1f00fa4-0826-4d61-a750-0c642bea6ef4,0.00,798.00,798.00,0.00,EFECTIVO,"2023-03-07 17:15:09"
"6442c1d0-6bba-4bf1-a08c-9a729dff7977",43.00,817.00,817.00,120.00,TARJETA_CREDITO,"2023-03-07 17:47:42"
"44a3f43b-dfef-41cf-9ffd-6195750ef55e",0.00,329.00,329.00,0.00,EFECTIVO,"2023-03-07 18:12:01"
"50582563-8437-4b96-a4c6-dac9fe650147",38.95,740.05,740.05,60.00,TARJETA_CREDITO,"2023-03-07 18:31:09"
af3e0818-4838-4ab3-8ee6-c13579500141,0.00,590.00,590.00,100.00,TARJETA_DEBITO,"2023-03-07 18:39:11"
"56c391b7-e754-4524-8c4c-f422438069d0",0.00,50.00,50.00,0.00,EFECTIVO,"2023-03-07 18:40:35"
"114454c9-e0ed-4e29-877c-6edf96336a04",0.00,970.00,970.00,0.00,EFECTIVO,"2023-03-08 14:59:17"
"591b4c2a-db99-4135-9be8-c1da79a40f35",34.00,646.00,646.00,64.00,TARJETA_CREDITO,"2023-03-08 10:57:40"
"8e49a97d-7ea0-4257-ad53-1f295e1466f0",0.00,230.00,230.00,0.00,EFECTIVO,"2023-03-08 11:55:30"
"975224ec-15a2-4dd2-9c34-be11accf2a8f",0.00,400.00,400.00,40.00,TARJETA_DEBITO,"2023-03-08 12:08:15"
bfd215f1-023a-424d-a127-890511bae00e,0.00,489.00,489.00,40.00,TARJETA_DEBITO,"2023-03-08 12:39:24"
"96378221-63d5-481c-9efc-3c9a6d271b57",0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-08 12:43:04"
"2bbf6899-96c5-43d8-a88d-6af7679d966b",0.00,190.00,190.00,0.00,TARJETA_DEBITO,"2023-03-08 13:13:38"
de6e01ae-7e94-4ec8-80dd-9b465ce5b88b,0.00,398.00,398.00,0.00,EFECTIVO,"2023-03-08 13:41:49"
df6f21bc-7c70-4abb-8cd2-d45791c19cfc,0.00,430.00,430.00,0.00,EFECTIVO,"2023-03-08 13:51:02"
"161567bf-fc65-4282-88e5-a07c787a3b68",29.50,560.50,560.50,85.00,TARJETA_CREDITO,"2023-03-08 15:37:07"
"950cfd0b-bc34-4e23-910e-edd7ff9e3614",0.00,590.00,590.00,0.00,TARJETA_DEBITO,"2023-03-08 15:49:17"
"052d90b0-e22a-45dc-9a7e-68703370ea71",0.00,399.00,399.00,0.00,TARJETA_DEBITO,"2023-03-08 15:52:20"
b82ad224-96c3-49f3-8c44-1ee62932a85d,16.50,313.50,313.50,0.00,EFECTIVO,"2023-03-08 16:05:52"
"2c4851b2-5f50-4c84-b03d-c96f8f673aa1",0.00,590.00,590.00,0.00,TARJETA_DEBITO,"2023-03-08 16:55:58"
aaaaca00-b5e4-470f-8a9e-47fdc1f2c53f,0.00,590.00,590.00,0.00,EFECTIVO,"2023-03-08 17:39:06"
"166afb13-d28a-48e9-8723-a57895f1fcfd",43.40,824.60,824.60,0.00,TARJETA_CREDITO,"2023-03-08 17:50:08"
"5a845d5e-46b5-4fe3-8e8b-a7210a373fda",0.00,110.00,110.00,0.00,EFECTIVO,"2023-03-08 18:05:36"
b43e9a2c-4a97-4ef0-bcb3-0210fedd8772,50.45,958.55,958.55,0.00,EFECTIVO,"2023-03-08 18:54:04"
"423de8fb-ca24-406c-babd-df890a2f2be3",35.45,673.55,673.55,0.00,EFECTIVO,"2023-03-08 18:58:58"
"44a3f43b-dfef-41cf-9ffd-6195750ef55e",0.00,360.00,360.00,0.00,TARJETA_DEBITO,"2023-03-09 10:45:03"
"4f8cc1d9-705d-4f90-be19-2f656443abb6",29.50,560.50,560.50,0.00,EFECTIVO,"2023-03-09 10:49:02"
e1da59ef-93d1-4102-9eab-2f5628411010,17.50,332.50,332.50,50.00,TARJETA_CREDITO,"2023-03-09 11:16:05"
"6261fc6d-71cb-458a-9958-5b2c824dd8aa",0.00,85.00,85.00,0.00,EFECTIVO,"2023-03-09 11:20:18"
afbe29d8-7b59-4ff0-9660-a865da19c343,0.00,590.00,590.00,60.00,TARJETA_CREDITO,"2023-03-09 12:11:44"
"9ee33cf6-06a3-4c5d-9f40-83282375d66c",19.95,379.05,379.05,40.00,TARJETA_CREDITO,"2023-03-09 12:48:12"
"13930a27-3b6d-49fc-9216-1986d4a2b1ee",0.00,649.00,649.00,0.00,TARJETA_CREDITO,"2023-03-09 12:52:01"
"4ca8cc4d-693d-436f-9d8b-ce6ed093a415",0.00,489.00,489.00,0.00,EFECTIVO,"2023-03-09 13:32:30"
e4c8a9c0-0155-45e5-ae99-0f5b46720d90,0.00,560.00,560.00,0.00,EFECTIVO,"2023-03-09 13:53:49"
"4626d461-514d-45f2-913e-68b93db9beda",0.00,290.00,290.00,0.00,TARJETA_CREDITO,"2023-03-09 13:55:12"
"494e6989-88be-4214-8c77-83c90f974f60",0.00,340.00,340.00,0.00,EFECTIVO,"2023-03-09 13:57:01"
"06567985-4c44-4de0-8a51-9f96610707c8",11.50,218.50,218.50,0.00,TARJETA_DEBITO,"2023-03-09 15:25:26"
"29067e35-291d-4e08-853b-4c9725d21c5e",0.00,590.00,590.00,60.00,TARJETA_CREDITO,"2023-03-09 15:39:41"
"94c5c604-6a5a-4de3-a6cb-0baf92446dc0",0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-09 15:50:23"
"4f5c493c-b699-49c0-8cdc-4bd0ef474525",0.00,190.00,190.00,0.00,TARJETA_CREDITO,"2023-03-09 17:05:15"
af7b3d8a-9e98-487b-b184-57af8f1f1352,19.95,379.05,379.05,0.00,EFECTIVO,"2023-03-09 17:15:02"
"4ac31b91-767f-4771-908e-61e8be768a28",28.95,550.05,550.05,0.00,EFECTIVO,"2023-03-09 17:31:27"
f658adc3-bdde-417d-ac21-c17887a79dd6,0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-09 18:06:14"
"00887a21-fa1d-4540-ad67-f5d7616ae52c",51.00,969.00,969.00,0.00,EFECTIVO,"2023-03-09 18:25:33"
"7646a094-46ad-4f10-8bf2-c902c5c6b59b",0.00,779.00,779.00,0.00,EFECTIVO,"2023-03-09 18:51:00"
"4eb549b9-b395-4d3d-bebc-6ea803b98308",0.00,1009.00,1009.00,0.00,EFECTIVO,"2023-03-09 19:12:31"
f25e996c-ecae-4bed-9e30-4d4678ddfe36,0.00,489.00,489.00,0.00,TARJETA_DEBITO,"2023-03-10 10:28:19"
a48ddc0d-6933-4567-a35e-f648d7c86942,0.00,669.00,669.00,67.00,TARJETA_DEBITO,"2023-03-10 12:03:42"
"38635f17-7b14-4ceb-b46f-8a33113536dd",0.00,290.00,290.00,0.00,TARJETA_CREDITO,"2023-03-10 11:00:43"
"75eb14d8-1e3a-42c2-9037-1e366e083170",0.00,230.00,230.00,0.00,EFECTIVO,"2023-03-10 11:03:15"
f29a8e33-f61e-48c7-9787-730b186a6b8d,0.00,564.00,564.00,85.00,TARJETA_DEBITO,"2023-03-10 11:25:33"
a2a3d14f-53b9-467b-aa16-3d57f32dcd75,29.50,560.50,560.50,0.00,EFECTIVO,"2023-03-10 12:05:48"
"35316fe9-e596-4b98-a90b-72c4cbdb6657",9.50,180.50,180.50,0.00,EFECTIVO,"2023-03-10 12:55:24"
"8da8e7dd-ec00-4487-a350-adc756e082cb",0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-10 13:11:56"
e060735b-f933-4a10-a5f1-b3a904bc9f71,18.75,356.25,356.25,54.00,TARJETA_CREDITO,"2023-03-10 13:46:56"
d32998b3-70fc-4569-9f4f-848774be6f58,0.00,639.00,639.00,64.00,TARJETA_CREDITO,"2023-03-10 16:54:35"
"0e654efb-adb7-4768-941f-c2ebe9a0339f",33.45,635.55,635.55,0.00,EFECTIVO,"2023-03-10 17:08:13"
ef94553b-9233-433a-82dd-e0b2535b6aad,0.00,480.00,480.00,0.00,EFECTIVO,"2023-03-10 17:13:02"
"7a2749b8-7df0-4c7d-aebb-c0a10eb3f6d1",0.00,1359.00,1359.00,0.00,TRANSFERENCIA,"2023-03-10 17:15:04"
"2631be13-dd39-427d-bafa-65028c80c992",0.00,599.00,599.00,0.00,TARJETA_DEBITO,"2023-03-10 17:22:08"
"814c23dc-7467-4553-94df-9c6f38b436f0",0.00,220.00,220.00,0.00,EFECTIVO,"2023-03-10 17:28:55"
ab962723-7607-4f8a-89d6-10db592d190d,41.00,779.00,779.00,78.00,TARJETA_CREDITO,"2023-03-10 17:35:25"
"140241f5-d1cc-4ca4-8d79-01ace7612ce5",9.50,180.50,180.50,27.00,TARJETA_DEBITO,"2023-03-10 18:28:33"
"82571993-edd1-436b-91d0-1fd80f0b57d8",0.00,329.00,329.00,0.00,TARJETA_CREDITO,"2023-03-10 18:39:28"
f658adc3-bdde-417d-ac21-c17887a79dd6,0.00,190.00,190.00,0.00,EFECTIVO,"2023-03-10 19:17:19"
c07d2c77-7ce5-4214-b735-7d5fbb7f1934,0.00,600.00,600.00,0.00,TARJETA_DEBITO,"2023-03-10 19:03:18"
"723e2a9c-beb8-473a-b772-595266c1eaae",0.00,360.00,360.00,0.00,EFECTIVO,"2023-03-10 19:34:13"
"8827448b-3e34-44cf-b9b2-b0f70b5d6195",0.00,489.00,489.00,60.00,TARJETA_DEBITO,"2023-03-11 10:43:12"
"2519bba0-5689-41aa-9c37-1859e8dd0408",11.50,218.50,218.50,0.00,EFECTIVO,"2023-03-11 10:50:28"
c91a4cf3-9fab-4e0b-8ae1-d6bc9eadf6fc,0.00,240.00,240.00,0.00,EFECTIVO,"2023-03-11 11:15:41"
"32aa790d-6c77-4891-87df-93d8c64cae6c",0.00,390.00,390.00,0.00,EFECTIVO,"2023-03-11 11:53:56"
edccb99d-d507-4ff3-b66c-278bf45bf96f,0.00,190.00,190.00,0.00,EFECTIVO,"2023-03-11 12:17:35"
"83852a3f-1cd0-4a65-b104-8d211884b637",22.00,418.00,418.00,20.00,TARJETA_DEBITO,"2023-03-11 12:21:39"
"8555ab3d-3365-4c3e-a992-e38cef1ec0b6",0.00,399.00,399.00,0.00,EFECTIVO,"2023-03-11 12:22:40"
c5cd2f18-a4db-405e-a978-6f0f823ed8c8,19.95,379.05,379.05,0.00,EFECTIVO,"2023-03-11 12:41:45"
"3ea4097f-94be-4824-8877-d11c3d93a9cb",0.00,330.00,330.00,33.00,TARJETA_CREDITO,"2023-03-11 13:03:55"
"2c770fe5-67c1-4c46-91c8-6e05f5bb28cc",0.00,370.00,370.00,0.00,TARJETA_CREDITO,"2023-03-11 13:19:42"
"324e0f31-fe79-478a-a426-be420a0deaf9",0.00,459.00,459.00,0.00,TARJETA_CREDITO,"2023-03-11 13:32:34"
"1f966ffd-801e-4275-bac0-4cb612de670c",0.00,380.00,380.00,0.00,TARJETA_DEBITO,"2023-03-11 13:34:37"
"6c6a117b-64b3-4a13-a92d-482b879ca498",0.00,399.00,399.00,60.00,TARJETA_CREDITO,"2023-03-11 13:48:03"
"82e4c4a7-5883-4117-a4ab-26ed0194bc16",0.00,440.00,440.00,0.00,TARJETA_DEBITO,"2023-03-11 14:03:36"
bd05f9fb-79ee-45f6-a856-bddf7a626a2f,0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-11 14:10:46"
fd75cd53-a778-4723-86ac-0da1c9e7ef6a,9.50,180.50,180.50,0.00,TARJETA_DEBITO,"2023-03-11 15:30:02"
"4e0735a1-9e23-4844-996d-ce1156b79b0a",0.00,280.00,280.00,0.00,EFECTIVO,"2023-03-11 15:39:41"
"7f16d7fe-7310-4e98-9718-5e39025a40a3",0.00,1188.00,1188.00,0.00,EFECTIVO,"2023-03-11 15:55:55"
c64c8795-02a2-4e61-b9a1-b837850213c6,0.00,190.00,190.00,0.00,TARJETA_CREDITO,"2023-03-11 15:59:21"
"7c844a1b-39cb-4b19-bf42-18fd4c5c460e",31.50,598.50,598.50,0.00,TARJETA_DEBITO,"2023-03-11 16:45:31"
"92cf89b3-7bf5-44a6-b124-14742a68fa1e",0.00,370.00,370.00,0.00,EFECTIVO,"2023-03-11 17:15:13"
"5c997251-4992-41ac-bb70-0aefb188ee19",38.45,730.55,730.55,0.00,TARJETA_CREDITO,"2023-03-11 17:39:57"
b4c732c7-72ed-4e96-bdf4-b096fb4b2f95,0.00,260.00,260.00,0.00,TARJETA_CREDITO,"2023-03-11 17:47:04"
"77e4f1ce-e100-4b59-b36b-f4963750b6aa",0.00,250.00,250.00,0.00,EFECTIVO,"2023-03-11 17:49:04"
e0f97e5b-0ef1-4614-b08a-1be170e34dfb,0.00,489.00,489.00,0.00,TARJETA_CREDITO,"2023-03-11 17:55:17"
"75085749-902f-4d8b-95ad-57247a9a013c",0.00,190.00,190.00,29.00,TARJETA_CREDITO,"2023-03-11 18:38:14"
"16267a18-04d1-4c5e-a099-214a4b53d0d0",0.00,730.00,730.00,110.00,TARJETA_DEBITO,"2023-03-11 18:44:01"
cf449d3e-e588-46e3-9bb6-47e8a106e46f,0.00,370.00,370.00,0.00,TARJETA_DEBITO,"2023-03-11 18:56:28"
c60cee65-090e-47de-b87b-580a64c1420f,18.50,351.50,351.50,0.00,EFECTIVO,"2023-03-14 10:24:46"
"8c5328e9-5391-43d0-bf0c-3f8c4f12cdea",0.00,590.00,590.00,60.00,TARJETA_CREDITO,"2023-03-14 10:42:28"
"723c621c-461e-4c13-bd95-24d08ee69dec",32.00,608.00,608.00,0.00,EFECTIVO,"2023-03-14 11:01:34"
"724b9797-ed78-428d-9e41-7ded19d38f57",0.00,289.00,289.00,0.00,EFECTIVO,"2023-03-14 11:30:02"
ec5ccb0e-52bc-464b-812b-45a9c1df2200,36.95,702.05,702.05,50.00,TARJETA_DEBITO,"2023-03-14 12:32:29"
f1190e0e-5a07-40a9-a37f-8342bd994d69,0.00,1270.00,1270.00,0.00,TARJETA_DEBITO,"2023-03-14 12:38:42"
"370a106c-1d9f-4a45-8c43-812bc4ce91ed",0.00,200.00,200.00,0.00,EFECTIVO,"2023-03-14 13:04:58"
ed202d02-7781-4550-bb2b-2dc7f54368e8,0.00,140.00,140.00,0.00,EFECTIVO,"2023-03-14 13:21:12"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,200.00,200.00,0.00,EFECTIVO,"2023-03-14 13:25:21"
"86c778e7-2276-462f-b81f-62b8f5d6fc56",0.00,290.00,290.00,44.00,TARJETA_CREDITO,"2023-03-14 14:32:19"
"34f4ace4-1520-4e0f-a338-7ba78fdf8686",0.00,200.00,200.00,0.00,TARJETA_DEBITO,"2023-03-14 15:11:51"
dd21186d-0abb-4c96-a7ff-548fe2f49d50,0.00,50.00,50.00,0.00,EFECTIVO,"2023-03-14 15:18:44"
"7534ff4d-8410-473b-8d61-ece4c62530d0",14.95,284.05,284.05,20.00,TARJETA_DEBITO,"2023-03-14 15:30:05"
"4c26f298-0ca7-40c9-93a4-fe0ef596f23c",0.00,420.00,420.00,0.00,EFECTIVO,"2023-03-14 15:42:50"
c0289b13-72cc-4984-a4e7-4a52bd7a3e0d,0.00,1029.00,1029.00,0.00,TARJETA_DEBITO,"2023-03-14 16:11:34"
e98caeb0-2bb2-41eb-8145-7f2486cc5f44,0.00,870.00,870.00,0.00,TRANSFERENCIA,"2023-03-14 16:37:19"
"936731ea-5810-49ae-a4da-cfcab476f992",0.00,299.00,299.00,0.00,EFECTIVO,"2023-03-14 17:02:45"
"6c0ee90e-d0cb-48f3-a403-043aac0abc11",0.00,290.00,290.00,0.00,TARJETA_DEBITO,"2023-03-14 17:14:50"
